device=NVIDIA RTX A6000
shape=width256,max_rows=8192,seed=0x20260618
iters=100,warmup_iters=20,trials=5
cudnn_frontend=not_compiled
rows,rms_ms,rms_gib_s,rms_graph_kernel_ms,rms_graph_kernel_gib_s,cudnn_ms,cudnn_gib_s,cudnn_graph_kernel_ms,cudnn_graph_kernel_gib_s,cudnn_max_abs,scale_free_ms,scale_free_gib_s,scale_free_graph_kernel_ms,scale_free_graph_kernel_gib_s,cudnn_one_scale_ms,cudnn_one_scale_gib_s,cudnn_one_scale_graph_kernel_ms,cudnn_one_scale_graph_kernel_gib_s,cudnn_one_scale_max_abs,scale_free_vs_cudnn_one_scale,residual_ms,fused_ms,split_ms,fused_vs_split,fused_graph_kernel_ms,split_graph_kernel_ms,fused_graph_vs_split_graph,cudnn_split_ms,cudnn_split_graph_ms,fused_vs_cudnn_split,cudnn_split_max_abs
1,0.008862,0.161,0.001537,0.931,-1.000000,0.000,-1.000000,0.000,-1,0.008385,0.114,0.001387,0.687,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007114,-1.000000,0.014763,-1.000,-1.000000,0.002635,-1.000,-1.000000,-1.000000,-1.000,-1
4,0.009758,0.586,0.001583,3.615,-1.000000,0.000,-1.000000,0.000,-1,0.007595,0.502,0.001340,2.847,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007860,-1.000000,0.017657,-1.000,-1.000000,0.002651,-1.000,-1.000000,-1.000000,-1.000,-1
16,0.010759,2.127,0.001483,15.432,-1.000000,0.000,-1.000000,0.000,-1,0.009939,1.535,0.001324,11.523,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.008164,-1.000000,0.012659,-1.000,-1.000000,0.002763,-1.000,-1.000000,-1.000000,-1.000,-1
64,0.009686,9.452,0.001547,59.185,-1.000000,0.000,-1.000000,0.000,-1,0.011014,5.541,0.001357,44.985,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007313,-1.000000,0.021130,-1.000,-1.000000,0.002704,-1.000,-1.000000,-1.000000,-1.000,-1
256,0.011256,32.534,0.001816,201.694,-1.000000,0.000,-1.000000,0.000,-1,0.008450,28.893,0.001479,165.103,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.006569,-1.000000,0.016966,-1.000,-1.000000,0.003019,-1.000,-1.000000,-1.000000,-1.000,-1
1024,0.011123,131.700,0.002034,720.207,-1.000000,0.000,-1.000000,0.000,-1,0.009947,98.181,0.001828,534.178,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.009778,-1.000000,0.021991,-1.000,-1.000000,0.003577,-1.000,-1.000000,-1.000000,-1.000,-1
4096,0.006579,890.677,0.003025,1936.804,-1.000000,0.000,-1.000000,0.000,-1,0.010941,357.035,0.002672,1462.095,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007827,-1.000000,0.019352,-1.000,-1.000000,0.011994,-1.000,-1.000000,-1.000000,-1.000,-1
8192,0.012512,936.577,0.011420,1026.175,-1.000000,0.000,-1.000000,0.000,-1,0.011726,666.268,0.010943,713.924,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.018453,-1.000000,0.026715,-1.000,-1.000000,0.025585,-1.000,-1.000000,-1.000000,-1.000,-1
