device=NVIDIA RTX A6000
shape=width512,max_rows=8192,seed=0x20260618
iters=100,warmup_iters=20,trials=5
cudnn_frontend=not_compiled
rows,rms_ms,rms_gib_s,rms_graph_kernel_ms,rms_graph_kernel_gib_s,cudnn_ms,cudnn_gib_s,cudnn_graph_kernel_ms,cudnn_graph_kernel_gib_s,cudnn_max_abs,scale_free_ms,scale_free_gib_s,scale_free_graph_kernel_ms,scale_free_graph_kernel_gib_s,cudnn_one_scale_ms,cudnn_one_scale_gib_s,cudnn_one_scale_graph_kernel_ms,cudnn_one_scale_graph_kernel_gib_s,cudnn_one_scale_max_abs,scale_free_vs_cudnn_one_scale,residual_ms,fused_ms,split_ms,fused_vs_split,fused_graph_kernel_ms,split_graph_kernel_ms,fused_graph_vs_split_graph,cudnn_split_ms,cudnn_split_graph_ms,fused_vs_cudnn_split,cudnn_split_max_abs
1,0.009113,0.314,0.001702,1.681,-1.000000,0.000,-1.000000,0.000,-1,0.012710,0.150,0.001516,1.259,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.010722,-1.000000,0.018858,-1.000,-1.000000,0.002709,-1.000,-1.000000,-1.000000,-1.000,-1
4,0.009792,1.169,0.001710,6.693,-1.000000,0.000,-1.000000,0.000,-1,0.009932,0.768,0.001511,5.048,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007358,-1.000000,0.018825,-1.000,-1.000000,0.002863,-1.000,-1.000000,-1.000000,-1.000,-1
16,0.008974,5.101,0.001837,24.922,-1.000000,0.000,-1.000000,0.000,-1,0.013654,2.235,0.001538,19.843,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.014708,-1.000000,0.017693,-1.000,-1.000000,0.002886,-1.000,-1.000000,-1.000000,-1.000,-1
64,0.008087,22.641,0.002306,79.396,-1.000000,0.000,-1.000000,0.000,-1,0.011132,10.965,0.001669,73.135,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.010756,-1.000000,0.024033,-1.000,-1.000000,0.003284,-1.000,-1.000000,-1.000000,-1.000,-1
256,0.013475,54.355,0.002556,286.604,-1.000000,0.000,-1.000000,0.000,-1,0.012388,39.415,0.001936,252.170,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.009905,-1.000000,0.022784,-1.000,-1.000000,0.004206,-1.000,-1.000000,-1.000000,-1.000,-1
1024,0.008739,335.247,0.002769,1058.168,-1.000000,0.000,-1.000000,0.000,-1,0.010013,195.057,0.002351,830.862,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.008414,-1.000000,0.018261,-1.000,-1.000000,0.004860,-1.000,-1.000000,-1.000000,-1.000,-1
4096,0.011950,980.642,0.011311,1036.075,-1.000000,0.000,-1.000000,0.000,-1,0.012368,631.687,0.011008,709.711,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.018579,-1.000000,0.028151,-1.000,-1.000000,0.026390,-1.000,-1.000000,-1.000000,-1.000,-1
8192,0.027473,853.122,0.026783,875.098,-1.000000,0.000,-1.000000,0.000,-1,0.027616,565.802,0.026773,583.615,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.038772,-1.000000,0.064172,-1.000,-1.000000,0.062186,-1.000,-1.000000,-1.000000,-1.000,-1
