device=NVIDIA RTX A6000
shape=width256,max_rows=8192,seed=0x20260618
iters=100,warmup_iters=20,trials=5
cudnn_frontend=not_compiled
rows,rms_ms,rms_gib_s,rms_graph_kernel_ms,rms_graph_kernel_gib_s,cudnn_ms,cudnn_gib_s,cudnn_graph_kernel_ms,cudnn_graph_kernel_gib_s,cudnn_max_abs,scale_free_ms,scale_free_gib_s,scale_free_graph_kernel_ms,scale_free_graph_kernel_gib_s,cudnn_one_scale_ms,cudnn_one_scale_gib_s,cudnn_one_scale_graph_kernel_ms,cudnn_one_scale_graph_kernel_gib_s,cudnn_one_scale_max_abs,scale_free_vs_cudnn_one_scale,residual_ms,fused_ms,split_ms,fused_vs_split,fused_graph_kernel_ms,split_graph_kernel_ms,fused_graph_vs_split_graph,cudnn_split_ms,cudnn_split_graph_ms,fused_vs_cudnn_split,cudnn_split_max_abs
1,0.009569,0.149,0.001547,0.925,-1.000000,0.000,-1.000000,0.000,-1,0.009744,0.098,0.001412,0.676,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.006610,-1.000000,0.022069,-1.000,-1.000000,0.002644,-1.000,-1.000000,-1.000000,-1.000,-1
4,0.012014,0.476,0.001552,3.686,-1.000000,0.000,-1.000000,0.000,-1,0.012528,0.304,0.001380,2.763,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.009871,-1.000000,0.015332,-1.000,-1.000000,0.002642,-1.000,-1.000000,-1.000000,-1.000,-1
16,0.005416,4.226,0.001598,14.319,-1.000000,0.000,-1.000000,0.000,-1,0.009723,1.569,0.001424,10.713,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007294,-1.000000,0.020944,-1.000,-1.000000,0.002844,-1.000,-1.000000,-1.000000,-1.000,-1
64,0.007533,12.153,0.001577,58.045,-1.000000,0.000,-1.000000,0.000,-1,0.008845,6.901,0.001408,43.349,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007924,-1.000000,0.019991,-1.000,-1.000000,0.002797,-1.000,-1.000000,-1.000000,-1.000,-1
256,0.009644,37.972,0.001599,229.065,-1.000000,0.000,-1.000000,0.000,-1,0.008777,27.816,0.001389,175.752,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.007330,-1.000000,0.017686,-1.000,-1.000000,0.002891,-1.000,-1.000000,-1.000000,-1.000,-1
1024,0.008574,170.839,0.001971,743.364,-1.000000,0.000,-1.000000,0.000,-1,0.009772,99.930,0.001652,591.082,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.006573,-1.000000,0.019460,-1.000,-1.000000,0.003556,-1.000,-1.000000,-1.000000,-1.000,-1
4096,0.009827,596.279,0.003383,1731.985,-1.000000,0.000,-1.000000,0.000,-1,0.009517,410.458,0.002424,1611.489,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.009411,-1.000000,0.018858,-1.000,-1.000000,0.012243,-1.000,-1.000000,-1.000000,-1.000,-1
8192,0.011620,1008.484,0.010886,1076.458,-1.000000,0.000,-1.000000,0.000,-1,0.011374,686.869,0.010919,715.514,-1.000000,0.000,-1.000000,0.000,-1,-1.000,0.018530,-1.000000,0.026737,-1.000,-1.000000,0.025451,-1.000,-1.000000,-1.000000,-1.000,-1
