backend,op,config,m,k,n,cublas_ms,custom_ms,speedup,custom_tflops,max_abs
tuna,global_k,wmma_16x32,16,5376,2048,2.2237,0.0707,31.433,4.98,0.015625
tuna,global_k,wmma_16x32,64,5376,2048,3.4104,0.1046,32.59,13.47,0.015625
tuna,global_k,wmma_64x64,16,5376,2048,1.4455,0.206,7.016,1.71,0.015625
tuna,global_k,wmma_64x64,64,5376,2048,2.3767,0.2022,11.755,6.97,0.015625
